"Unique_Patient_Identifier","BRAF_V600E_ENSP00000288602","EGFR_L858R_ENSP00000275493","KRAS_G12C_ENSP00000256078","KRAS_G12D_ENSP00000256078"
"P-0003861-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003869-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003879-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003937-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003964-T01-IM3",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0003995-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004020-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004054-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004066-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004099-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004103-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004110-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004113-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004114-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004117-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004124-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004129-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004131-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004232-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004250-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004324-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004327-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004328-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004361-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004378-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004382-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004421-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004432-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004436-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004442-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004472-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004488-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004588-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004612-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004643-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004659-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004687-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004693-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004707-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004709-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004710-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004739-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004743-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004747-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004759-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004847-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004861-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004875-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004890-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004934-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004961-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0004988-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005170-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005179-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005194-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005252-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005289-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005295-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005320-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005337-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005393-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005476-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005483-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005510-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005527-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005629-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005633-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005645-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005721-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005752-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005763-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005845-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005848-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005851-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005863-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005872-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005903-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005921-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005975-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0005981-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006046-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006071-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006088-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006123-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006134-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006199-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006221-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006292-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006294-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006314-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006321-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006343-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006364-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006397-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006402-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006415-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006474-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006516-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006642-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006713-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006768-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006783-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006814-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006895-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006896-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006942-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006954-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006964-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006979-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0006993-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007026-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007031-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007044-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007057-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007084-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007088-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007101-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007119-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007121-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007123-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007174-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007236-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007239-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007266-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007278-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007418-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007420-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007422-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007487-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007493-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007549-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007580-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007582-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007583-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007597-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007619-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007643-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007753-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007754-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007788-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007879-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007916-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0007978-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008078-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008132-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008152-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008161-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008291-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008295-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008322-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008359-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008370-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008404-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008406-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008428-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008438-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008465-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008485-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008487-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008715-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008723-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008851-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008855-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008874-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008876-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008922-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008935-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008944-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0008976-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009004-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009020-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009083-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009110-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009168-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009172-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009178-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009256-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009261-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009265-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009274-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009293-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009319-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009350-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009370-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009379-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009419-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009426-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009434-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009442-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009473-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009481-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009483-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009505-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009542-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009555-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009559-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009586-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009604-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009638-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009655-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009680-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009714-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009762-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009763-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009764-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009833-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009837-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0009959-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010025-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010065-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010213-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010256-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010466-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010648-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010736-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010760-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010840-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0010986-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0011149-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0011192-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0011254-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0011499-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0011541-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0011559-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0012192-T02-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0012373-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0012427-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0012729-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0012817-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0012846-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0012849-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0013653-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0014172-T01-IM5",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0014451-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0014818-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0015078-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0015556-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0015771-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0015780-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
